|                        Parameters |                       0 |   1 |                       2 |                       3 |   4 |   5 |   6 |   7 |   8 |                       9 |  10 |                     11 |                      12 |  13 |  14 |  15 |  16 |  17 |                     18 |                      19 |  20 |                      21 |  22 |                      23 |                      24 |  25 |                      26 |  27 |                     28 |                      29 |  30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |
|  VER J2020+368.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2020+368.spectral.lambda_ | -1.2848537073976803e-18 | 0.0 |   5.795087263358764e-08 |    4.19967716985584e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   4.246544816494255e-22 | 0.0 | 1.6510544496468365e-09 |   4.916228901634146e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   0.009248318259371153 |  1.3688967267697126e-12 | 0.0 |   0.0033670086946926557 | 0.0 | -1.4680585546135942e-05 |   2.030925632400321e-21 | 0.0 |  -8.570079000704993e-07 | 0.0 | 1.0590025730985123e-09 |  1.0828799523244572e-19 | 0.0 |    5.73482508894584e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2020+368.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2018+367.spectral.index |  -5.185327432247154e-18 | 0.0 |   2.951757577254133e-07 |   6.475208178908673e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.7744846426029845e-22 | 0.0 |  2.444965322741199e-09 | -1.9665723027246428e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -9.518522778898142e-05 |  -5.480493315602775e-15 | 0.0 | -1.4680585546135942e-05 | 0.0 |     0.17680842961486398 |  2.2728402627474375e-17 | 0.0 |   0.0026736245863053067 | 0.0 | 3.4524049582695004e-07 |  3.7714507555599887e-17 | 0.0 |  2.2163821610193064e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.amplitude | -1.4868616467027112e-33 | 0.0 |   7.416752361791501e-23 |   3.065004487806171e-24 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   5.820085853086082e-38 | 0.0 |  5.187349530754577e-25 |  -4.725206149293719e-26 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 1.4657657337964866e-20 |   7.660864546727836e-31 | 0.0 |   2.030925632400321e-21 | 0.0 |  2.2728402627474375e-17 |   4.912226206536642e-33 | 0.0 |  1.3328074912378892e-18 | 0.0 |  7.099851080905515e-23 |   7.777178178395307e-33 | 0.0 |   4.591048287622268e-24 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2018+367.spectral.lambda_ |  -5.312735278765785e-19 | 0.0 |   2.407557426779351e-08 |  1.3741504707242312e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.6737008566864126e-23 | 0.0 | 1.4307951403105353e-10 |  -1.148380746744227e-11 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -5.566994502239258e-06 | -3.1976564698207615e-16 | 0.0 |  -8.570079000704993e-07 | 0.0 |   0.0026736245863053067 |  1.3328074912378892e-18 | 0.0 |   0.0006082533337504966 | 0.0 |  1.929765133525947e-08 |  2.1165912041598294e-18 | 0.0 |  1.2517792943734207e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2018+367.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2016+371.spectral.index |  -6.157338675047416e-18 | 0.0 |  3.1616790811551315e-07 |  1.3879695324505019e-08 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   2.524753539853535e-21 | 0.0 |  9.162623603709505e-09 |  4.8752699364506424e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  9.211192391295597e-09 |   6.462417316253625e-19 | 0.0 |  1.0590025730985123e-09 | 0.0 |  3.4524049582695004e-07 |   7.099851080905515e-23 | 0.0 |   1.929765133525947e-08 | 0.0 |     0.7851425493238732 |   7.350091401354306e-11 | 0.0 |     0.02987915833899516 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2016+371.spectral.amplitude | -1.0838967393736421e-27 | 0.0 |   5.508831874518087e-17 |   2.521740503120482e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.1956983316124856e-31 | 0.0 |  7.913816710339554e-19 |   4.726527761132061e-19 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  9.055280518460718e-19 |   6.406003879664944e-29 | 0.0 |  1.0828799523244572e-19 | 0.0 |  3.7714507555599887e-17 |   7.777178178395307e-33 | 0.0 |  2.1165912041598294e-18 | 0.0 |  7.350091401354306e-11 |   8.512120641645942e-21 | 0.0 |   5.442068179481461e-12 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2016+371.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2016+371.spectral.lambda_ | -1.1375585769494492e-18 | 0.0 |  5.6587361584366596e-08 |  2.8171317124476437e-09 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |    5.38928526088478e-23 | 0.0 | 1.8486759430133019e-10 |  1.9758333552513326e-10 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 4.4998353500063906e-10 |  3.2102619383714717e-20 | 0.0 |    5.73482508894584e-11 | 0.0 |  2.2163821610193064e-08 |   4.591048287622268e-24 | 0.0 |  1.2517792943734207e-09 | 0.0 |    0.02987915833899516 |   5.442068179481461e-12 | 0.0 |    0.006106669848042502 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2016+371.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      3HWC J2010+345.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
