|                        Parameters |                       0 |   1 |                       2 |                       3 |   4 |   5 |   6 |   7 |   8 |                       9 |  10 |                      11 |                      12 |  13 |  14 |  15 |  16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |                      23 |                      24 |  25 |                      26 |  27 |                      28 |                      29 |  30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |
|  VER J2020+368.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2020+368.spectral.lambda_ | -1.3794397004606965e-18 | 0.0 |  1.4181712661134708e-06 |   -0.001201617750883255 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -8.312838190839795e-18 | 0.0 | -0.00038499371192811957 | -0.00011702174215919868 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -9.746396469300298e-05 |   5.633574264319757e-16 | 0.0 |    0.000496402394870194 | 0.0 |  -6.718498576880109e-05 | -5.0810960768104927e-17 | 0.0 |  -9.222808163154344e-06 | 0.0 | -3.7016232698275605e-05 | -2.3728829902229933e-17 | 0.0 |  -7.991857979974287e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2020+368.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2018+367.spectral.index | -1.3315239581076954e-17 | 0.0 |   0.0032866336556940517 |  -0.0015871573068363316 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.8026740602225053e-17 | 0.0 |   -0.004065283759242392 |  -0.0022255618981690557 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -0.0006272673357898428 | -2.1570908281180529e-16 | 0.0 |  -6.718498576880109e-05 | 0.0 |     0.02800513312155863 |  1.3017732139940727e-14 | 0.0 |  -0.0005217260865855268 | 0.0 |  -0.0001417752520699188 |  -6.804347985107198e-17 | 0.0 | -2.0766465561643278e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.amplitude |  -9.580358394453906e-30 | 0.0 |  2.1906819388899824e-15 | -1.5324424787444151e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -4.411233024672662e-29 | 0.0 |  -4.208616184713347e-15 |  -1.951921857325852e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -5.431641316732316e-16 |  -2.231224461770357e-28 | 0.0 | -5.0810960768104927e-17 | 0.0 |  1.3017732139940727e-14 |  1.2973069569473132e-26 | 0.0 |   8.410893637056521e-16 | 0.0 | -1.4974300826540954e-16 |   -8.47339182255532e-29 | 0.0 |  -2.773784043774146e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2018+367.spectral.lambda_ | -2.3786579920360717e-18 | 0.0 |   0.0005931474283556332 |  -0.0002441940797719878 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -8.03226114492971e-18 | 0.0 |  -0.0009188783412782573 |  -0.0004598865384653181 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -6.79827771555935e-05 |  -2.345650041638407e-17 | 0.0 |  -9.222808163154344e-06 | 0.0 |  -0.0005217260865855268 |   8.410893637056521e-16 | 0.0 |  0.00046951419942176695 | 0.0 | -3.0219658894630845e-05 | -1.5844004709368662e-17 | 0.0 |  -5.048785293454362e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2018+367.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2016+371.spectral.index | -1.2931310999499646e-17 | 0.0 |   0.0018405525536711947 |   -0.005973835067251488 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -4.203168244574504e-18 | 0.0 |  -0.0010621932424090105 |  -0.0008479312058827535 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -0.0001462575680783914 |  -8.859146589676281e-17 | 0.0 | -3.7016232698275605e-05 | 0.0 |  -0.0001417752520699188 | -1.4974300826540954e-16 | 0.0 | -3.0219658894630845e-05 | 0.0 |    0.034219469549469306 |   9.758404456397098e-15 | 0.0 |  -0.0007139902278168817 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2016+371.spectral.amplitude |  -7.579559344950783e-30 | 0.0 |  1.1085265728209687e-15 | -3.4532704298222382e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   4.367705724690619e-30 | 0.0 | -2.3470877225001244e-16 |  -3.841566577944179e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.698329078540865e-17 |  -5.707301988902399e-29 | 0.0 | -2.3728829902229933e-17 | 0.0 |  -6.804347985107198e-17 |   -8.47339182255532e-29 | 0.0 | -1.5844004709368662e-17 | 0.0 |   9.758404456397098e-15 |   5.471494326855354e-27 | 0.0 |   6.607030158323911e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
