|                        Parameters |                       0 |   1 |                       2 |                       3 |   4 |   5 |   6 |   7 |   8 |                       9 |  10 |                      11 |                     12 |  13 |  14 |  15 |  16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |                      23 |                      24 |  25 |                      26 |  27 |                      28 |                      29 |  30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |
|  VER J2020+368.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2020+368.spectral.lambda_ |   2.709782170682255e-17 | 0.0 |    0.004443553499817816 |     0.02149260218042922 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -4.4321018422128466e-17 | 0.0 |    0.004415119158565741 |    0.00091725021162488 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |    0.004993378948841201 |  1.9747546269096205e-14 | 0.0 |    0.007173066623850406 | 0.0 |  -0.0006673606152512608 | -2.2146798278773612e-16 | 0.0 |   5.332707882285634e-05 | 0.0 |   -0.000215365532493688 | -1.0429189299365607e-16 | 0.0 |  -4.632986244315633e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2020+368.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2018+367.spectral.index |  1.6685125181808417e-18 | 0.0 |  -0.0013471484968765892 |  -0.0013707334217337715 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.8699840739131032e-17 | 0.0 |   0.0019548910828702543 | 0.00031117920416159466 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -0.0012631109682588783 |  2.4752852327454408e-15 | 0.0 |  -0.0006673606152512608 | 0.0 |    0.013993232673597067 |   4.936205342121085e-15 | 0.0 | -0.00037730884065796455 | 0.0 |  0.00011868846378207446 |   5.574205336916376e-17 | 0.0 |  1.2356118972775582e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.amplitude |  1.3631313043600485e-30 | 0.0 |  -1.169740022977777e-15 | -1.6519687930115443e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -1.466444516171127e-29 | 0.0 |  1.5073002393964749e-15 | 2.2579863137591984e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -4.136920809743091e-16 |   3.892350669343722e-28 | 0.0 | -2.2146798278773612e-16 | 0.0 |   4.936205342121085e-15 |   6.720730791511154e-27 | 0.0 |    3.94440702218524e-16 | 0.0 |   4.824545344041993e-17 |  2.2073310361514004e-29 | 0.0 |   5.243720815021426e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2018+367.spectral.lambda_ |   5.447583361817028e-19 | 0.0 | -0.00022748372522961316 | -0.00029941788555266316 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.6413518632394166e-18 | 0.0 |   0.0003622836311016027 |  6.028565623279144e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.00012462642843869847 |   3.715686192816184e-16 | 0.0 |   5.332707882285634e-05 | 0.0 | -0.00037730884065796455 |    3.94440702218524e-16 | 0.0 |  0.00028694162543075214 | 0.0 | -3.3455970409330255e-06 | -2.1546477915836608e-18 | 0.0 |   3.952835557814147e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2018+367.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2016+371.spectral.index | -4.4930203370327194e-20 | 0.0 | -0.00031919328187971743 |  -0.0003466330255297792 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.6920931810793047e-17 | 0.0 |   0.0017645878368437971 |  0.0003273589033068678 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  0.00023984568789549274 |   7.696753280293788e-16 | 0.0 |   -0.000215365532493688 | 0.0 |  0.00011868846378207446 |   4.824545344041993e-17 | 0.0 | -3.3455970409330255e-06 | 0.0 |    0.013627277818899905 |   2.652971231742025e-15 | 0.0 |  -0.0004345822817705395 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2016+371.spectral.amplitude |  -4.100740683720409e-31 | 0.0 | -2.3071744607534614e-16 |  -5.386091823497139e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -8.214577071971149e-30 | 0.0 |   8.572462748641545e-16 |  1.544665174212056e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.1750772460480714e-16 |  3.3129544200560037e-28 | 0.0 | -1.0429189299365607e-16 | 0.0 |   5.574205336916376e-17 |  2.2073310361514004e-29 | 0.0 | -2.1546477915836608e-18 | 0.0 |   2.652971231742025e-15 |  1.7349018491503852e-27 | 0.0 |   2.249788883560786e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
