|                        Parameters |                       0 |   1 |                       2 |                       3 |   4 |   5 |   6 |   7 |   8 |                      9 |  10 |                     11 |                     12 |  13 |  14 |  15 |  16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |                      23 |                      24 |  25 |                     26 |  27 |                      28 |                      29 |  30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |
|    VER J2020+368.spectral.lambda_ | -1.6389194230065437e-18 | 0.0 |   0.0007266322919719474 |  -0.0009888821613287064 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.331124018952599e-17 | 0.0 |  0.0018732605983716188 |  0.0004303176314382796 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -0.0004399435870138517 |   1.918543506602848e-16 | 0.0 |   0.0003504357539486758 | 0.0 | -3.4790111945605655e-05 | -1.6793096946602924e-17 | 0.0 |  -2.21241891900676e-06 | 0.0 | -3.1707172883707756e-05 |  -7.293594632015689e-18 | 0.0 |   2.670019549377678e-07 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2020+368.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2018+367.spectral.index |  -1.546192634711671e-18 | 0.0 |  -0.0015571272572878709 |  -0.0027746592192759946 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 3.8575783304408704e-17 | 0.0 |   0.005995015775485001 |  0.0002856924312616363 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.00015752171298470642 |  -3.599416890195676e-17 | 0.0 | -3.4790111945605655e-05 | 0.0 |    0.012558176928386863 |   4.190359284694379e-15 | 0.0 | -0.0003801174867803377 | 0.0 |  -8.202408103754534e-05 |  -4.169198922648081e-17 | 0.0 | -2.1256780090559848e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.amplitude | -5.5611339510789495e-30 | 0.0 |   3.576200059726183e-15 |  -2.207683880040378e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  4.147094627732448e-29 | 0.0 |  5.547491297704263e-15 | 1.5104666580282748e-15 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   8.240523473452422e-17 | -1.4283486112288282e-29 | 0.0 | -1.6793096946602924e-17 | 0.0 |   4.190359284694379e-15 |  5.8653668378871925e-27 | 0.0 |  2.891389103700907e-16 | 0.0 | -1.0000199873026682e-16 | -1.6784967617820334e-29 | 0.0 |   7.172917264915735e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2018+367.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|    VER J2018+367.spectral.lambda_ |  -3.008435165225499e-18 | 0.0 |     0.00186425458586031 |  -0.0015411922454008165 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 1.0843829007723163e-17 | 0.0 |  0.0013844452003182646 |  0.0007665019517862674 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   6.516719020260103e-05 |  1.3227577164330127e-17 | 0.0 |   -2.21241891900676e-06 | 0.0 |  -0.0003801174867803377 |   2.891389103700907e-16 | 0.0 | 0.00022292536462243146 | 0.0 |  -3.364979449151131e-05 |  1.0794343181458125e-18 | 0.0 |   8.540407745877159e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2018+367.spectral.alpha |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      VER J2016+371.spectral.index |  2.0755488799503992e-18 | 0.0 |   -0.004522119378756456 |  -0.0014525441257554684 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  4.348115750209318e-17 | 0.0 |   0.007120792217774391 | -0.0003039233544873524 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.00019702281378244696 |  -6.034722660074679e-17 | 0.0 | -3.1707172883707756e-05 | 0.0 |  -8.202408103754534e-05 | -1.0000199873026682e-16 | 0.0 | -3.364979449151131e-05 | 0.0 |     0.01515381385288246 |  2.7634810444194093e-15 | 0.0 |  -0.0006575910124542702 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2016+371.spectral.amplitude | -2.5114492974721357e-30 | 0.0 |  1.9596522444758155e-15 |  -4.727013506128142e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2.3397042524804984e-29 | 0.0 |  3.058286769164687e-15 |  6.533096125758398e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  4.5000506775167957e-17 |   4.250650944448139e-30 | 0.0 |  -7.293594632015689e-18 | 0.0 |  -4.169198922648081e-17 | -1.6784967617820334e-29 | 0.0 | 1.0794343181458125e-18 | 0.0 |  2.7634810444194093e-15 |  2.0145961055920675e-27 | 0.0 |   2.653462327366596e-16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|  VER J2016+371.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
