|                           Parameters |                       0 |                       1 |   2 |   3 |                      4 |                      5 |                       6 |   7 |   8 |                       9 |  10 |                      11 |                      12 |  13 |  14 |  15 |  16 |  17 |                      18 |                      19 |  20 |                      21 |  22 |                      23 |                      24 |  25 |                      26 |  27 |                      28 |                      29 |  30 |                      31 |  32 |  33 |  34 |  35 |  36 |  37 |  38 |  39 |  40 |  41 |  42 |  43 |  44 |  45 |  46 |  47 |  48 |  49 |  50 |  51 |
|     VER J2020+368.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2020+368.spectral.lambda_ |  -2.086728706090796e-05 |  -2.729530627704055e-18 | 0.0 | 0.0 | 0.00010040949244961541 | 0.00011875550431495915 | -3.5364576009912696e-05 | 0.0 | 0.0 |    2.31781431557743e-16 | 0.0 |   -0.002328489860363079 |  -7.925128540996422e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -0.000699911090218015 |  1.5333213297964615e-16 | 0.0 |    0.000929280620741172 | 0.0 | -1.9882181902891693e-05 | -1.3642748634757926e-18 | 0.0 |  -4.451303891839533e-06 | 0.0 |  -7.429333675048491e-06 | -1.5064631368426489e-18 | 0.0 | -2.6335271898965858e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2020+368.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.index |  -4.471214794249649e-05 |  -5.849804972571935e-18 | 0.0 | 0.0 | 0.00026826639802449994 |  0.0002506670447297573 | -0.00012215365724895885 | 0.0 | 0.0 |   5.302918169160296e-16 | 0.0 |  -0.0053276995976997855 | -0.00018019179702997605 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -6.75109660563103e-05 | -1.9728046714224173e-18 | 0.0 | -1.9882181902891693e-05 | 0.0 |    0.009207936509140004 |  1.1586851884066885e-15 | 0.0 | -0.00034993518629577617 | 0.0 |  -1.524381199840102e-05 |   -3.10907697488379e-18 | 0.0 |  -5.549534043075216e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.amplitude | -2.1125632963508282e-17 | -2.7642754981811292e-30 | 0.0 | 0.0 |  1.743675251773389e-16 | 1.1175413394273318e-16 |  -7.069644521914833e-17 | 0.0 | 0.0 |   2.413911047388076e-28 | 0.0 | -2.4251401526566088e-15 |  -8.218670920282664e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.7345396178096912e-18 |   -5.81339533929449e-30 | 0.0 | -1.3642748634757926e-18 | 0.0 |  1.1586851884066885e-15 |  1.5428156208978644e-27 | 0.0 |  1.7999631527598483e-16 | 0.0 |   -7.15465892358239e-18 | -1.4472515548276516e-30 | 0.0 | -2.5914704590811526e-18 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2018+367.spectral.reference |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       VER J2018+367.spectral.lambda_ | -1.3001453005708396e-05 |  -1.700653889954652e-18 | 0.0 | 0.0 |  6.688976765210985e-05 |  7.339754579108397e-05 |  -2.334655074947914e-05 | 0.0 | 0.0 |  1.4375892609908782e-16 | 0.0 |   -0.001444207108483788 |  -4.916545328430789e-05 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.3262070162939856e-05 | -1.1260869232695352e-18 | 0.0 |  -4.451303891839533e-06 | 0.0 | -0.00034993518629577617 |  1.7999631527598483e-16 | 0.0 |   0.0003336397380976582 | 0.0 |  -4.621936919595346e-06 |  -9.362382287300213e-19 | 0.0 | -1.6377842508637899e-06 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2018+367.spectral.alpha |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|         VER J2016+371.spectral.index | -3.6347542997413095e-05 |  -4.756954839367195e-18 | 0.0 | 0.0 | 0.00017219834380547948 | 0.00021330765930679062 | -0.00011327564996667421 | 0.0 | 0.0 |   4.764409374332387e-16 | 0.0 |   -0.004787049023598769 | -0.00016071006506679724 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.1552560877406747e-05 |  -3.601987624774695e-18 | 0.0 |  -7.429333675048491e-06 | 0.0 |  -1.524381199840102e-05 |   -7.15465892358239e-18 | 0.0 |  -4.621936919595346e-06 | 0.0 |    0.009362659125534375 |   4.828865726514052e-16 | 0.0 |  -0.0004547688786696661 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|     VER J2016+371.spectral.amplitude |  -7.396118410328979e-18 |  -9.678940489166236e-31 | 0.0 | 0.0 | 4.6321405154701096e-17 |  4.149308086226168e-17 | -2.3297045149923107e-17 | 0.0 | 0.0 |   9.088010349732657e-29 | 0.0 |  -9.130773429853003e-16 | -3.0788222776979796e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -4.32045886815134e-18 |  -7.256211184601534e-31 | 0.0 | -1.5064631368426489e-18 | 0.0 |   -3.10907697488379e-18 | -1.4472515548276516e-30 | 0.0 |  -9.362382287300213e-19 | 0.0 |   4.828865726514052e-16 |  2.3612095196523925e-28 | 0.0 |   9.374118344603735e-17 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
